datetime,food,exercise_type,exercise_duration,energy_now,mood_now,energy_2h,energy_6h,energy_12h,energy_24h,energy_48h,mood_2h,mood_6h,mood_12h,mood_24h,mood_48h
2025-01-06 11:00:00,Veggies,High,15 min,5.974633394385371,5.551142224371592,5.9969280839620955,5.153049166111893,4.12379833423769,2.6979447943307284,1.308578702664069,5.807297398346081,5.023233911281336,4.066937955506757,2.742151099365019,1.4512654052220495
2025-01-06 14:00:00,Veggies,High,60 min,7.397887057155859,8.233682735758766,7.306384666994809,6.261480233186794,4.987045317256295,3.2215305564359435,1.501195140232659,8.275353812864738,7.112398562170434,5.6939810215842845,3.729002603613888,1.8143077851243203
2025-01-06 17:00:00,Sugar,Low,15 min,2.7039524210502752,5.463031442764372,2.0877563224107423,1.7058402629017757,1.2400300457711957,1.0,1.0,4.7262315658597345,3.9546131655686,3.0134960650107336,1.7097369542661756,1.0
2025-01-06 20:00:00,Protein,High,> 90 min,10.0,6.428470257794869,10.0,8.68800783071405,6.965306597126334,4.578794411714424,2.2533528323661267,6.514478155294895,5.60649767072188,4.499064306403365,2.9649020460248146,1.4699988431168092
2025-01-06 23:00:00,Sugar,Low,60 min,5.483397182630134,4.450246096120932,4.644968951073022,3.870474019723884,2.9258485106470506,1.6172290912670353,1.0,3.7944240644620137,3.165855144519444,2.3992107005638,1.3371540469163614,1.0
2025-01-07 02:00:00,Carb,Moderate,60 min,4.791419423726935,4.444898785471988,4.708318678946417,4.031561199222076,3.206142784033023,2.0626647000186593,1.0,4.489504301166166,3.861690654798721,3.095967392708208,2.035186881263058,1.0015516360899273
2025-01-07 05:00:00,Protein,Moderate,15 min,6.047997163368707,6.5044133190535085,6.26442600985137,5.410184926845185,4.368295709438157,2.924933816666549,1.5185074091187338,6.38434914463576,5.465642186298949,4.345126101449164,2.7928399369614914,1.2802766188221026
2025-01-07 08:00:00,Veggies,Moderate,> 90 min,3.3048934429757857,6.106674690650069,3.3406487531549454,2.8738536013570934,2.30451920024806,1.5158023529330964,1.0,6.118411941090846,5.255883031040603,4.203885428770428,2.746520072612138,1.3264485488929811
2025-01-07 11:00:00,Sugar,Low,60 min,5.552276379798229,8.722199602870681,4.7083408717116795,3.9241171924157263,2.9676258555458923,1.642568331829572,1.0,7.7248110279032725,6.492855880820783,4.990281479274424,2.9087179156898433,1.0
2025-01-07 14:00:00,Protein,High,30 min,5.582799714633543,6.008791829498162,6.036423695442772,5.247888789487419,4.286139193960184,2.9537972391914757,1.6555497806332111,6.1283553614000965,5.279651782126228,4.2445164724214015,2.810510980351313,1.413201544154978
2025-01-07 17:00:00,Protein,High,60 min,8.683367222282032,7.868170440821631,8.889083513035924,7.662613192409816,6.166728449857778,4.094432281219534,2.0751659624750576,7.839066267429482,6.7277373006511665,5.372286608202985,3.494538144811123,1.6648410751625389
2025-01-07 20:00:00,Carb,Moderate,15 min,5.6683684813670965,5.875243822710053,5.515150761342697,4.714529812025964,3.7380392744978828,2.385276229279145,1.067130253915304,5.805485263669819,4.975644489862024,3.9635155117609027,2.561381414244543,1.195127786830624
2025-01-07 23:00:00,Carb,Moderate,> 90 min,7.105275229884363,7.228500816571922,6.837168789659189,5.833593912971798,4.609567272621596,2.9138846809391517,1.2615944357104887,7.0505418024305,6.029562096378503,4.784307369008677,3.0592168409077933,1.3782712053868469
2025-01-08 02:00:00,Veggies,Moderate,> 90 min,6.6318912936141805,6.460728937976553,6.401634543118564,5.4649221327111555,4.322445401458278,2.7397364630045393,1.1975288866157008,6.444157573819367,5.531620756108225,4.41863018497542,2.876769351262981,1.3743645807360365
2025-01-08 05:00:00,Protein,Low,60 min,6.209277259382143,5.577917057753966,6.112810861379413,5.23578999191428,4.166117032471703,2.6842654482600476,1.2403342965931405,5.131931434252166,4.3440861724861355,3.3831777128618645,2.052001010107185,1.0
2025-01-08 08:00:00,Protein,Moderate,30 min,7.518442432048895,3.8829160946288113,7.617300966318691,6.555368853556957,5.260165848322073,3.465880400381808,1.7175105360395042,3.9724552653375427,3.4240180950974795,2.755107660484015,1.8284450030076465,1.0
2025-01-08 11:00:00,Veggies,Low,60 min,5.489923072122424,5.624488589464959,5.050973059250891,4.275556387570717,3.3298066627060208,2.0196298318466055,1.0,5.274779311883596,4.480356117851491,3.5114247747143605,2.1691337191675233,1.0
2025-01-08 14:00:00,Veggies,Low,30 min,6.84320795486636,6.027651785791941,6.296055257021749,5.329495713970388,4.150615435415834,2.5174755182562056,1.0,5.645707358848342,4.794339930856515,3.7559556141544195,2.317449170533186,1.0
2025-01-08 17:00:00,Carb,Low,30 min,5.431619929063909,7.975681232939445,4.99733157812457,4.230149854101221,3.2944440188834196,1.9981813041597003,1.0,7.337980971229851,6.211466789741148,4.837495199872431,2.934089154935324,1.079391078664796
2025-01-08 20:00:00,Carb,High,60 min,4.780114945646498,6.994574904925424,4.897918057028212,4.222757262840819,3.3992862714851895,2.2585060149396936,1.1469182100726343,7.035319573983067,6.0473804132075175,4.842424131493847,3.17316030725576,1.5466127758777855
2025-01-08 23:00:00,Sugar,Moderate,60 min,7.804300776948688,7.44572075155463,7.080303339918929,5.977995556412412,4.633547698838505,2.771041808557737,1.0,6.950393790357484,5.898733151841754,4.616057919476474,2.839127589200529,1.1076687268123706
2025-01-09 02:00:00,Veggies,Moderate,60 min,8.056816380583985,5.439922659054202,7.712628910650336,6.57465490626133,5.186706154499156,3.2639371077101593,1.3903715268517143,5.504970458478315,4.736616026719291,3.799479879181848,2.5012357078287266,1.2362134738483674
2025-01-09 05:00:00,Veggies,Moderate,> 90 min,3.995350221924518,6.136686327112723,3.9758996561696804,3.411581881479326,2.723302405886894,1.7698072069257902,1.0,6.146023979592197,5.279256117018972,4.222088406433177,2.7575607366626596,1.3305101822140486
2025-01-09 08:00:00,Protein,Moderate,> 90 min,6.19286181803243,5.6166342785324455,6.397707926251934,5.523005633336661,4.456160564000388,2.9782265448697327,1.538112708188623,5.567552996979376,4.774239174346764,3.806660894322875,2.4662442796508834,1.1601287909216562
2025-01-09 11:00:00,Veggies,High,> 90 min,5.271010400554292,5.806031769937887,5.349563678483049,4.605067027529202,3.697029415600347,2.4390963605647737,1.2133536855021463,6.041807101091757,5.221742088965081,4.221536279732935,2.8359197229483906,1.4857609540653156
2025-01-09 14:00:00,Veggies,Low,15 min,5.844721004288034,6.924176812580202,5.377402915061895,4.551873294973409,3.5450024865671064,2.1501526968604736,1.0,6.470550202320285,5.4925543237623256,4.299725530101189,2.6472622963842642,1.0370854301109276
2025-01-09 17:00:00,Veggies,Moderate,60 min,5.97482411399163,6.039967057520631,5.797103554470595,4.953197698690595,3.9239140115262936,2.4980149561528995,1.1086045137560006,6.057037955816965,5.203931074122557,4.1634252040405615,2.721979705814611,1.3174206524693646
2025-01-09 20:00:00,Carb,High,30 min,4.144054911182075,7.450208190571965,4.312714574950284,3.7273932099195015,3.0134963591646424,2.0245126049094333,1.060836845152902,7.454522433561373,6.40222797286244,5.118779688824079,3.3407784257585176,1.6082760356427883
2025-01-09 23:00:00,Protein,Moderate,> 90 min,7.359407737438145,5.895389916428657,7.470981983809791,6.431512508858583,5.163706430082617,3.407374805801534,1.6959875305999101,5.824020564672219,4.9913342834259025,3.9757347352746804,2.568792747943531,1.1978542641301426
2025-01-10 02:00:00,Carb,Low,> 90 min,5.731431530414592,7.68698027887315,5.2731715673883395,4.463643364007025,3.4762889472401506,2.1084758285213048,1.0,7.072363270942999,5.986626260640855,4.662389219742934,2.8278820092877526,1.0403196532755536
2025-01-10 05:00:00,Carb,High,> 90 min,7.129326400319684,5.117397435002338,7.059296934683504,6.05232498334061,4.824155044892592,3.1227326120784165,1.4648494076735248,5.308232927512326,4.585433129667419,3.703858442263706,2.4825853086408327,1.2925644313003566
2025-01-10 08:00:00,Protein,High,30 min,3.6589529411799333,7.305917499595854,4.266399216924133,3.749595415812352,3.119267141271345,2.2460535632738794,1.3951854326440234,7.321768589245796,6.289854269740331,5.031262960835946,3.2876968469959844,1.5887484141111299
2025-01-10 11:00:00,Protein,Low,60 min,7.010127486614763,5.785152779112168,6.84962863989941,5.859492776005958,4.651857249126118,2.978881782316407,1.3487175889257728,5.322597502199457,4.5054815145602705,3.5088725316532776,2.128238771471201,1.0
2025-01-10 14:00:00,Sugar,Moderate,> 90 min,6.712345622042699,7.350143572348538,6.075656098621977,5.127580026692771,3.971243418356765,2.369333956386646,1.0,6.862458540462894,5.824297569832295,4.558087429919131,2.8039667099254495,1.0947337621935576
2025-01-10 17:00:00,Sugar,High,30 min,8.10969515530396,8.018899984484884,7.561279731983891,6.415836937421102,5.018778752614858,3.0833901218039745,1.1975278908056473,7.6777441421964845,6.545125587288104,5.163708697759242,3.249988445101987,1.3852401006463309
2025-01-10 20:00:00,Sugar,Moderate,> 90 min,4.926759713193456,5.774707725067218,4.432837756344406,3.7369643226397136,2.8882308190888515,1.7124536100755843,1.0,5.412987588564899,4.59734689829084,3.6025372861326606,2.2243962508261395,1.0
2025-01-10 23:00:00,Veggies,Low,> 90 min,7.436646751488356,3.386658084296728,6.842045307278163,5.7916663134845505,4.510554260230045,2.7357894511269585,1.0064406944433122,3.2158758547164488,2.7375319680453956,2.1541119620896176,1.345881883489828,1.0
2025-01-11 02:00:00,Carb,Low,> 90 min,8.629513378823354,7.245927343885423,7.939535585155447,6.720671776952793,5.2340644426567255,3.1746205593830212,1.167877637317197,6.666574981551672,5.643133889496473,4.394877092116635,2.6656277020374435,1.0
2025-01-11 05:00:00,Carb,Moderate,15 min,7.676770263340779,6.25105817786382,7.362969603179162,6.278674692549074,4.956196532286409,3.1241259544793527,1.33893787793163,6.151251162066563,5.268329003945253,4.191458440521795,2.699635789202717,1.245988729029744
2025-01-11 08:00:00,Protein,Low,15 min,9.463683991448542,8.909626429497088,9.107009598149173,7.7703245032804436,6.140014494645173,3.881494778197215,1.6807703534444856,8.197252032892596,6.9388240401660175,5.403961596075983,3.2776683919297023,1.2057868163683985
2025-01-11 11:00:00,Carb,Low,> 90 min,8.91639857635197,7.437324434231149,8.203482708781479,6.9440981934396735,5.408069110775545,3.2801597255302073,1.2067033267811238,6.84266880550056,5.792194093335312,4.510965295591107,2.736038756675669,1.0065324088292527
2025-01-11 14:00:00,Protein,High,60 min,6.419961701980842,6.916544717004147,6.806649906041638,5.899871200791109,4.7939036064322815,3.261771923266774,1.7688473353057832,6.963528335413618,5.986610441751218,4.7950964301364545,3.144454605328778,1.5360525382944532
2025-01-11 17:00:00,Veggies,High,15 min,6.528785932909413,7.936242829540287,6.506773031883801,5.584623597055423,4.459908839010107,2.901806120526689,1.3835750934215079,8.001695888460558,6.880752130290798,5.513574599040727,3.6195805771321474,1.7740536711703712
2025-01-11 20:00:00,Protein,High,30 min,9.892820896854012,3.8647275584823575,10.0,8.604536661255063,6.90029918498779,4.539365423143821,2.2388477180848185,4.155721004245715,3.609852848903699,2.9440757556558994,2.0217538144943625,1.1230339987595523
2025-01-11 23:00:00,Sugar,Moderate,60 min,7.511198316637296,5.78683910707086,6.81063605839532,5.749727130801745,4.455772070222441,2.6632154392524074,1.0,5.424148998819085,4.606794828095015,3.6098953412625554,2.2288591368582766,1.0
2025-01-12 02:00:00,Sugar,High,60 min,5.38122206073255,10.0,5.050963300857079,4.290899954779628,3.3638761665562904,2.079640964521728,1.0,9.500444146293233,8.08800783071405,6.365306597126334,3.9787944117144236,1.6533528323661268
2025-01-12 05:00:00,Carb,High,30 min,9.683368232509043,7.013295541270936,9.409128857118967,8.04141476224681,6.373259722304067,4.062312094032725,1.8105013824310288,7.052543390891061,6.061960059452997,4.853778771406731,3.1800472444929206,1.5491463384999749
2025-01-12 08:00:00,Carb,High,> 90 min,8.563098121883069,5.1948414573383115,8.378430598961366,7.168947522839811,5.69378155304975,3.6501877517745713,1.6588893097079511,5.3794848677089675,4.645746594906875,3.7508306162219442,2.5110753722998593,1.303045339998178
2025-01-12 11:00:00,Carb,High,60 min,5.230045106282327,5.398418656900274,5.311873788294481,4.573163224271446,3.67218270864025,2.4240260710005797,1.207809635798979,5.56678493311183,4.804292677341215,3.874306429374712,2.5859672387099613,1.3305965179614128
2025-01-12 14:00:00,Veggies,Low,15 min,6.4362827079460585,4.393505697053563,5.921665956421067,5.012582013017333,3.9038027969475375,2.367776085820614,1.0,4.142220377216241,3.5216656772939934,2.7647959088851106,1.7162804206156133,1.0
2025-01-12 17:00:00,Sugar,High,30 min,3.3500201042225046,6.283097103652292,3.182167285785859,2.7089982804734363,2.1318899038646606,1.3324035238544722,1.0,6.080728396788969,5.19328094443808,4.110891031316761,2.611422251317513,1.1503247261259237
2025-01-12 20:00:00,Veggies,Moderate,15 min,5.324997309174733,5.914154688500769,5.199234032222388,4.447112074238405,3.5297741309017487,2.258957034338635,1.0206600190713628,5.941284988408958,5.10594830260982,4.0871161448589355,2.675695921807129,1.3003937998733925
2025-01-12 23:00:00,Sugar,Moderate,30 min,4.780770558351806,1.38165440041318,4.298521249835891,3.623267854529104,2.7996839206918556,1.658747201375347,1.0,1.371183414048173,1.1760335289758372,1.0,1.0,1.0
2025-01-13 02:00:00,Carb,Moderate,> 90 min,5.715196137380537,6.626652698576673,5.558234284708045,4.750999227198631,3.766441683592511,2.402503161204738,1.0734676880051897,6.496814803013801,5.560842310793752,4.419268032954212,2.837809291589617,1.2968199198725379
2025-01-13 05:00:00,Veggies,High,60 min,6.377054341787666,6.397829793910924,6.367173228949418,5.466454915073137,4.367878976947786,2.845987187576767,1.3630404555611044,6.586287567636821,5.682634853455393,4.580479925629934,3.0536300492939557,1.565852107258574
2025-01-13 08:00:00,Carb,High,> 90 min,7.845924459580983,8.499326348504919,7.718598976641076,6.610412113040759,5.25879373852514,3.3863543056640033,1.5618304089904596,8.419757735053793,7.219282015795055,5.755102017271656,3.726727427421706,1.7502587386953183
2025-01-13 11:00:00,Sugar,High,> 90 min,3.5926572946878066,6.4496599374088515,3.4054042776548115,2.897964314410059,2.2790567990684,1.4216647578902564,1.0,6.233973601671525,5.323000209798281,4.211916496758732,2.6726972935198083,1.1728665544090604
2025-01-13 14:00:00,Veggies,Low,> 90 min,6.558330861453479,3.9996959620431936,6.033955678371392,5.107633210541331,3.977828744011102,2.4126750923289304,1.0,3.779897930093298,3.2149663472867753,2.5259382305080145,1.5714059153721247,1.0
2025-01-13 17:00:00,Sugar,High,60 min,10.0,6.108215721039668,9.300444146293232,7.888007830714049,6.165306597126333,3.778794411714424,1.453352832366127,5.919829757493571,5.05708318671476,4.004820110949269,2.547086986010692,1.1266571046772338
2025-01-13 20:00:00,Sugar,Low,30 min,5.225253891170526,7.398043896668961,4.4074656575915805,3.669431822190511,2.7692766897776644,1.5222634814627178,1.0,6.506528966312832,5.4616023799224145,4.187140445229646,2.4215882544683778,1.0
2025-01-13 23:00:00,Veggies,Low,60 min,5.447196713105502,6.362039067606571,5.011662911279926,4.242281065710547,3.303891815984368,2.0039116827681696,1.0,5.953358509804973,5.054761007782868,3.958771752792961,2.44046337690199,1.0
2025-01-14 02:00:00,Sugar,Low,> 90 min,4.730047479690752,4.033650188136011,3.9518537646209837,3.2837646811480825,2.468918818328911,1.3400872235430232,1.0,3.4111373261630566,2.8414099251564453,2.1465325096601227,1.1838969770925594,1.0
2025-01-14 05:00:00,Sugar,High,30 min,4.924366150866257,6.241011357626699,4.6306355726941995,3.935100214424961,3.0867790501514722,1.9115730677042455,1.0,6.0420076412226145,5.160504532477205,4.08536473601536,2.595939770588335,1.144629039767326
2025-01-14 08:00:00,Sugar,Moderate,60 min,7.069988174024257,4.599392123839911,6.404703131006386,5.406112326235664,4.188164591351449,2.50090329854875,1.0,4.331645034229011,3.6820101876989746,2.8896723391497114,1.7920218042465597,1.0
2025-01-14 11:00:00,Carb,Low,30 min,6.128551648825323,4.952038468933808,5.6385397142690685,4.772920823198711,3.7171544746449707,2.2545681557601815,1.0,4.556095334372096,3.856651437405371,3.003563159484762,1.8217531446108546,1.0
2025-01-14 14:00:00,Sugar,Low,60 min,8.176336361453725,3.5049191408765554,7.122592601486143,5.9677371609553616,4.55919868734492,2.607906051481341,1.0,2.9246812792908807,2.4296337715166167,1.8258409187552933,1.0,1.0
2025-01-14 17:00:00,Protein,Low,> 90 min,5.63193665909155,5.8231626016736975,5.581631866743312,4.786156680309051,3.815942257298562,2.4718737108595596,1.162199742928817,5.357568227148244,4.535083594135595,3.5319266544070826,2.1422218037541625,1.0
2025-01-14 20:00:00,Protein,Moderate,15 min,4.651472709517098,6.3557390669677805,4.979561486191931,4.322570588607185,3.521260811138716,2.411181181001365,1.3295083766098705,6.247562229405093,5.349854562352028,4.254950609249326,2.7381457361876116,1.260155746806089
2025-01-14 23:00:00,Sugar,High,60 min,7.173860819386395,8.545228908948754,6.700270578204592,5.687008423783394,4.451166535469042,2.7391159092775728,1.070876485891696,8.161990129407329,6.955030965813696,5.482943327540155,3.443614035706122,1.4564709747142703
2025-01-15 02:00:00,Sugar,High,> 90 min,5.809604721159841,8.545439730800485,5.445094374907259,4.624524706174615,3.6237033841947084,2.237234138247256,1.0,8.162184094874494,6.955195154036913,5.483071197456966,3.443691592731123,1.456499506349287
2025-01-15 05:00:00,Protein,Moderate,15 min,10.0,8.426542919612789,9.900444146293232,8.488007830714048,6.765306597126334,4.3787944117144235,2.0533528323661265,8.152793747824017,6.962598224379243,5.510956636129565,3.4999519002743273,1.5404085727312697
2025-01-15 08:00:00,Protein,Moderate,15 min,6.325793398495056,4.997251862951756,6.520010884384421,5.626532852295873,4.536787643195027,3.02712934040436,1.556103041281623,4.997693665004744,4.291863664071864,3.4309864691863146,2.2383862227356413,1.0763044962772663
